book_title,page,page_location,ref_type,book_id,book_page,book_type,anchor_text,Item_Type,Publication_Year,Author,Language,avg_pos_EL
’_mile ou de l'’©ducation,261,c,Quotation,https://derridas-margins.princeton.edu/titles/88/,,Book,"ÎâÎ¾Pour emp’écher la piti’© de d’©g’©n’©rer en faiblesse, il faut donc la g’©n’©raliser et l'’©tendre sur tout le genre humain. Alors on ne s'y livre qu'autant qu'elle est d'accord avec la justice, parce que, de toutes les vertus, la justice est celle qui concourt le plus au bien commun des hommes. Il faut par raison, par amour pour nous, avoir piti’© de notre esp’åce encore plus que de notre prochainÎ¾; et c'est une tr’ås grande cruaut’© envers les hommes que la piti’© pour les m’©chantsÎ¾Î (pp. 303-304).",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,261,a,Quotation,https://derridas-margins.princeton.edu/titles/88/,,Book,"ÎâÎ¾Pour plaindre le mal d'autrui, sans doute il faut le conna’Âtre, mais il ne faut pas le sentir. Quand on a souffert, ou qu'on craint de souffrir, on plaint ceux qui souffrentÎ¾; mais tandis qu'on souffre, on ne plaint que soiÎ¾Î (*Emile*, p. 270).",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,247,a,Quotation,https://derridas-margins.princeton.edu/titles/88/,,Book,"ÎâÎ¾Pour surcro’Ât, poursuit Rousseau, il ajoute encore une r’©compense actuelle au bon usage de ses facult’©s, savoir le go’t qu'on prend aux choses honn’étes lorsqu'on en fait la r’ågle de ses actions. Tout cela vaut bien, ce me semble, l'instinct des b’étesÎ¾Î.",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,242,a,Quotation,https://derridas-margins.princeton.edu/titles/88/,517,Book,"ÎâÎ¾Quand donc il la prend dans un rang inf’©rieur, l'ordre naturel et l'ordre civil s'accordent et tout va bien. C'est le contraire quand, s'alliant au-dessus de lui, l'homme se met dans l'alternative de blesser son droit ou sa reconnaissance, et d'’étre ingrat ou m’©pris’©. Alors la femme, pr’©tendant ’¾ l'autorit’©, se rend le tyran de son chefÎ¾; et le ma’Âtre, devenu l'esclave, se trouve la plus ridicule et la plus mis’©rable des cr’©atures. Tels sont ces malheureux favoris que les rois de l'Asie honorent et tourmentent de leur alliance, et qui, dit-on, pour coucher avec leurs femmes, n'osent entrer dans le lit que par le piedÎ¾Î.",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,337,c,Quotation,https://derridas-margins.princeton.edu/titles/88/,,Book,"ÎâÎ¾Quand les enfants commencent ’¾ parler, ils pleurent moins. Ce progr’ås est naturelÎ¾: un langage est substitu’© ’¾ l'autre... D’ås qu'une fois *Emile* aura ditÎ¾: *j'ai mal*, il faudra des douleurs bien vives pour le forcer de pleurerÎ¾Î (p. 59).",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,401,h,Footnote,https://derridas-margins.princeton.edu/titles/88/,,Book,"ÎâÎ¾Quand on veut renvoyer au pays des chim’åres, on nomme l'institution de PlatonÎ¾: si Lycurgue n'e’t mis la sienne que par ’©crit, je la trouverais bien plus chim’©rique.Î¾Î (*Emile* p. 10).",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,419,d,Quotation,https://derridas-margins.princeton.edu/titles/88/,,Book,"ÎâÎ¾Que de marchands il suffit de toucher aux Indes, pour les faire crier ’¾ ParisÎ¾!... Je vois un homme frais, gai, vigoureux, bien portantÎ¾; sa pr’©sence inspire la joie... Vient une lettre de la poste... il tombe en d’©faillance. Revenu ’¾ lui, il semble attaqu’© d'affreuses convulsions. Insens’©Î¾! quel mal t'a donc fait ce papierÎ¾? Quel membre t'a-t-il ’‚t’©...Î¾? Nous n'existons plus o’_ nous sommes, nous n'existons qu'o’_ nous ne sommes pas. Est-ce la peine d'avoir une si grande peur de la mort, pourvu que ce en quoi nous vivons resteÎ¾?Î¾Î (*Emile*, pp. 67-68.)",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,425,a,Quotation,https://derridas-margins.princeton.edu/titles/88/,,Book,ÎâÎ¾Que sert d'inscrire dans leur t’éte un catalogue de signes qui ne repr’©sentent rien pour euxÎ¾?Î¾Î,book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,280,a,Quotation,https://derridas-margins.princeton.edu/titles/88/,97-99,Book,"ÎâÎ¾Remarquez qu'on ne fait jamais donner par l'enfant que des choses dont il ignore la valeur, des pi’åces de m’©tal qu'il a dans sa poche, et qui ne lui servent qu'’¾ cela. Un enfant donnerait plut’‚t cent louis qu'un g’¢teau.Î¾Î",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,204,c,Quotation,https://derridas-margins.princeton.edu/titles/88/,274,Book,ÎâÎ¾Un des meilleurs pr’©ceptes de la bonne culture est de tout *retarder* tant qu'il est possibleÎ¾Î (p. 274).,book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,410,b,Quotation,https://derridas-margins.princeton.edu/titles/88/,,Book,Avec autant de m’©fiance que l'Î¾ÎâÎ¾art de Raymond LulleÎ¾Î dans *l'Emile* (p. 575).,book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,246,d,Quotation,https://derridas-margins.princeton.edu/titles/88/,,Book,"C'est Dieu qui l'a inscrit dans la cr’©atureÎ¾:Î¾ÎâÎ¾L'Etre supr’éme a voulu faire en tout honneur ’¾ l'esp’åce humaineÎ¾: en donnant ’¾ l'homme des penchants sans mesure, il lui donne en m’éme temps la loi qui les r’ågle, afin qu'il soit libre et se commande ’¾ lui-m’émeÎ¾; en le livrant ’¾ des passions immod’©r’©es, il joint ’¾ ces passions la raison pour les gouvernerÎ¾; en livrant la femme ’¾ des d’©sirs illimit’©s, il joint ’¾ ces d’©sirs la pudeur pour les contenirÎ¾Î.",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,205,a,Quotation,https://derridas-margins.princeton.edu/titles/88/,31,Book,"C'est le moment o’_ le mal para’Ât incurableÎ¾:Î¾ÎâÎ¾Faute de savoir se gu’©rir, que l'enfant sache ’étre maladeÎ¾: cet art suppl’©e ’¾ l'autre, et souvent r’©ussit beaucoup mieuxÎ¾; c'est l'art de la natureÎ¾Î (p. 31).",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,419,e,Footnote,https://derridas-margins.princeton.edu/titles/88/,,Book,"Car l'’©veil de la pr’©sence nous projette ou nous rejette imm’©diatement hors de la pr’©sence o’_ nous sommes ÎâÎ¾conduits... par ce vif int’©r’ét, pr’©voyant et pourvoyant qui... jette toujours loin du pr’©sent, et qui n'est rien pour l'homme de la natureÎ¾Î (*Dialogues*).",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,398,a,Footnote,https://derridas-margins.princeton.edu/titles/86/,,Book,"Cette r’©appropriation finale de la pr’©sence est le plus souvent appel’©e par Rousseau comme un telos anthropologiqueÎ¾: ÎâÎ¾Que l'homme s'approprie toutÎ¾; mais ce qui lui importe de s'approprier, c'est l'homme m’émeÎ¾Î (Manuscrit de *l'Emile*). Mais comme toujours cet anthropologisme compose essentiellement avec une th’©ologie.",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,246,b,Quotation,https://derridas-margins.princeton.edu/titles/88/,,Book,"Chez ces derni’åres, ÎâÎ¾le besoin satisfait, le d’©sir cesseÎ¾; elles ne repoussent plus le m’¢le par feinte, mais tout de bonÎ¾: elles font tout le contraire de ce que faisait la fille d'AugusteÎ¾; elles ne re’_oivent plus de passagers quand le navire a sa cargaison... l'instinct les pousse et l'instinct les arr’éte. *O’_ sera le suppl’©ment de cet instinct n’©gatif dans les femmes, quand vous leur aurez ’‚t’© la pudeur* ? Attendre qu'elles ne se soucient plus des hommes, c'est attendre qu'ils ne soient plus bons ’¾ rienÎ¾Î. (Nous soulignons.)",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,202,b,Quotation,https://derridas-margins.princeton.edu/titles/88/,17,Book,"Comme celle de la nature, ÎâÎ¾la sollicitude maternelle ne se suppl’©e pointÎ¾Î, dit *l'Emile*.",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,210,b,Quotation,https://derridas-margins.princeton.edu/titles/88/,18,Book,"Comme dit *l'Emile*, tout le mal vient de ce que ÎâÎ¾Les femmes ont cess’© d'’étre m’åresÎ¾; elles ne le seront plusÎ¾; elles ne veulent plus l'’étreÎ¾Î (p. 18).",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,209,b,Quotation,https://derridas-margins.princeton.edu/titles/88/,437,Book,"Dans le m’éme livre, il est aussi question deÎ¾Îâ suppl’©er en gagnant de vitesse sur l'exp’©rienceÎ¾Î (p. 437), et de l'Î¾ÎâÎ¾espritÎ¾Î qui ÎâÎ¾suppl’©eÎ¾Î les ÎâÎ¾forces physiquesÎ¾Î (p. 183).",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,209,c,Quotation,https://derridas-margins.princeton.edu/titles/88/,183,Book,"Dans le m’éme livre, il est aussi question deÎ¾Îâ suppl’©er en gagnant de vitesse sur l'exp’©rienceÎ¾Î (p. 437), et de l'Î¾ÎâÎ¾espritÎ¾Î qui ÎâÎ¾suppl’©eÎ¾Î les ÎâÎ¾forces physiquesÎ¾Î (p. 183).",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,252,b,Quotation,https://derridas-margins.princeton.edu/titles/88/,,Book,"De m’éme l'enfant devient homme en s'ouvrant au ÎâÎ¾sentiment de la mortÎ¾Î (*Emile*, p. 20).",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,406,b,Quotation,https://derridas-margins.princeton.edu/titles/88/,,Book,"De m’éme que le concept ne retient que le comparable des choses diverses, de m’éme que la monnaie donne ÎâÎ¾mesure communeÎ¾Î ’¾ des objets incommensurables pour les constituer en marchandises, de m’éme l'’©criture alphab’©tique transcrit dans un syst’åme de signifiants arbitraires et communs des signifi’©s h’©t’©rog’ånesÎ¾: les langues vivantes.",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,248,d,Footnote,https://derridas-margins.princeton.edu/titles/88/,446,Book,"Elle commence ainsiÎ¾:Î¾ÎâÎ¾Les femmes en g’©n’©ral n'aiment aucun art, ne se connaissent ’¾ aucun et n'ont aucun g’©nie...Î¾Î ÎâÎ¾Dans l'union des sexes... l'un doit ’étre actif et fort, l'autre passif et faibleÎ¾Î (*Emile*, p. 446).",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,241,c,Quotation,https://derridas-margins.princeton.edu/titles/88/,,Book,Et *l'Emile* dira qu'Î¾ÎâÎ¾il est dans l'ordre de la nature que la femme ob’©isse ’¾ l'hommeÎ¾Î (p. 517).,book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,246,c,Quotation,https://derridas-margins.princeton.edu/titles/88/,,Book,"Et ce suppl’©ment est bien l'’©conomie de la vie des hommesÎ¾:Î¾ÎâÎ¾Leur intemp’©rance naturelle conduirait les hommes ’¾ la mortÎ¾; parce qu'elle contient leurs d’©sirs, la pudeur est la vraie morale des femmesÎ¾Î.",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,246,a,Quotation,https://derridas-margins.princeton.edu/titles/88/,447,Book,Il s'agit bien de savoir si les hommes vont se laisser ÎâÎ¾tra’Âner ’¾ la mortÎ¾Î (p. 447) par le nombre et l'intemp’©rance des femmes.,book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,403,c,Footnote,https://derridas-margins.princeton.edu/titles/88/,,Book,"L'ab’Âme, c'est le creux qui peut rester ouvert entre la d’©faillance de la nature et le *retard du suppl’©ment*Î¾: ÎâÎ¾Le temps des plus honteux d’©r’åglements et des plus grandes mis’åres de l'homme fut celui o’_ de nouvelles passions ayant ’©touff’© les
sentiments naturels, l'entendement humain n'avait pas fait encore assez de progr’ås pour suppl’©er par les maximes de la sagesse aux mouvements de la nature.Î¾Î",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,203,a,Quotation,https://derridas-margins.princeton.edu/titles/88/,,Book,"Le premier chapitre de *l'Emile* annonce la fonction de cette p’©dagogie. Bien que la sollicitude maternelle ne se suppl’©e point, ÎâÎ¾il vaut mieux que l'enfant suce le lait d'une nourrice en sant’©, que d'une m’åre g’¢t’©e, s'il avait quelque nouveau mal ’¾ craindre du m’éme sang dont il est form’©Î¾Î (*ibid*).",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,373,d,Footnote,https://derridas-margins.princeton.edu/titles/88/,,Book,"Les Epicuriens sont lou’©s de l'avoir reconnu mais critiqu’©s d'avoir pr’©tendu que ÎâÎ¾les jugements que nous faisions sur nos sensations n'’©taient jamais fauxÎ¾Î. ÎâÎ¾Nous sentons nos sensations, mais nous ne sentons pas nos jugements.Î¾Î",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,317,b,Citation,https://derridas-margins.princeton.edu/titles/88/,160,Book,"Naturellement, Rousseau ne se demande pas ici ce que veut dire ÎâÎ¾moyenÎ¾Î ou ÎâÎ¾instrumentÎ¾Î, ni, comme il le fait dans *l'Emile* (p. 160), si la voix ne serait pas une sorte de mouvement.",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,141,a,Epigraph,https://derridas-margins.princeton.edu/titles/88/,190,Book,"Nous avons un organe qui r’©pond ’¾ l'ou’Àe, savoir, celui de la voixÎ¾; nous n'en avons pas de m’éme qui r’©ponde ’¾ la vue, et nous ne rendons pas les couleurs comme les sons. C'est un moyen de plus pour cultiver le premier sens, en exer’_ant l'organe actif et l'organe passif l'un par l'autre.",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,355,d,Footnote,https://derridas-margins.princeton.edu/titles/88/,,Book,"On comparera cette description de la f’éte ’¾ celle de la *Lettre ’¾ d'Alembert* et, plus pr’©cis’©ment en ce qui touche au temps, ’¾ celle de l'*Emile*. ÎâÎ¾Nous serions nos valets pour ’étre nos ma’Âtres, chacun serait servi par tousÎ¾; le temps passerait sans le compterÎ¾Î (p. 440).",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,416,d,Footnote,https://derridas-margins.princeton.edu/titles/88/,,Book,"On en rapprochera ce passage de *l'Emile*Î¾: ÎâÎ¾...Î¾le printemps venu, la neige fond et le mariage resteÎ¾; il y faut penser pour toutes les saisons.Î¾Î (p. 570).",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,209,a,Quotation,https://derridas-margins.princeton.edu/titles/88/,,Book,"On lit dans *l'Emile* (L. IV)Î¾:Î¾ÎâÎ¾S'il conna’Ât une fois ce dangereux suppl’©ment, il est perduÎ¾Î.",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,324,b,Footnote,https://derridas-margins.princeton.edu/titles/88/,,Book,"On retrouve tous ces exemples, dans des termes voisins, au livre IV de *l'Emile*. Il s'agit de louer, dans l'’©loquence antique, l'’©conomie de la paroleÎ¾:Î¾ÎâÎ¾Ce qu'on disait le plus vivement ne s'exprimait pas par des mots, mais par des signesÎ¾; on ne le disait pas, on le montrait. L'objet qu'on expose aux yeux ’©branle l'imagination, excite la curiosit’©, tient l'esprit dans l'attente de ce qu'on va direÎ¾: et souvent cet objet seul a tout dit. Thrasybule et Tarquin coupant des t’étes de pavots, Alexandre appliquant son sceau... etc... Quel circuit de paroles e’t aussi bien rendu les m’émes id’©es?Î¾Î (p. 400).",book,1762,"Rousseau, Jean-Jacques",,286.1219512
’_mile ou de l'’©ducation,414,b,Footnote,https://derridas-margins.princeton.edu/titles/88/,,Book,"On sait que Rousseau a inlassablement d’©nonc’© le *masque*, de la *Lettre ’¾ d'Alembert* ’¾ la *Nouvelle H’©lo’Àse*. Une des t’¢ches de la p’©dagogie consiste m’éme ’¾ neutraliser l'effet des masques sur les enfants. Car ne l'oublions pas, ÎâÎ¾tous les enfants ont peur des masquesÎ¾Î. (*Emile*, p. 43.) La condamnation de l'’©criture est aussi, comme il va de soi, une condamnation ambigu’â du masque.",book,1762,"Rousseau, Jean-Jacques",,286.1219512
